span,IGNORANCE TYPE
"In subjects with type 2 diabetes, the ADOPT Study has demonstrated that metformin is superior to glyburide in this regard.76As there is transplacental passage of metformin,77,78its effect on fetal insulin resistance might even provide further benefit in light of data of insulin resistance and insulin secretory defects in offspring of diabetic pregnancies.19However, any pharmacological agent which crosses the placenta must be viewed with caution as there always remains the possibility of unexpected long-term effects.",0
"The diagnosis is made with an oral glucose tolerance test, though the criteria vary around the world (Table 1).",0
Metformin alters gene expression in mice livers and has been demonstrated to have an antiproliferative effect through reductions in cyclin D1 and activation of AMP kinase.79The programming and developmental effects of these on a fetus are unknown.,0
"Furthermore, metformin can promote the development of lactic acidosis, which surely must be a concern in situations of fetal distress.",0
"Whilst 18-month follow-up data on 126 offspring of women with polycystic ovary syndrome treated with metformin during pregnancy have not revealed any deficiencies in growth or motor-social development, this may be too short a time frame for potential programming effects of metformin to become evident.80\nIn view of the above concerns regarding the potential of glyburide and metformin to have long-term effects on the mother and child, I would recommend caution with their use in the treatment of GDM.",0
"Risk factors for the development of GDM include obesity, older age, family history, previous history of GDM or poor obstetric outcomes, ethnicity, polycystic ovary syndrome and as more recently noted, hypertension.4,5\nThe major significance of GDM is that it is associated with adverse pregnancy outcomes.",0
A subgroup of infants from the MIG Study are currently being followed up.72It may be circumspect to await the findings from this follow-up study before metformin can be considered safe for the routine treatment of GDM.,0
"Other oral antidiabetic agents for gestational diabetes\nThere is one study which randomized women with GDM to treatment with insulin, glyburide, or acarbose.61Forty two percent of the acarbose subjects failed to achieve adequate glycemic control and ultimately required insulin therapy.",0
"Whilst this study is inadequately powered to demonstrate safety of acarbose, it is not absorbed from the gut, and therefore would be unlikely to affect the fetus.",0
However it is of low potency and insulin therapy will often need to be introduced.,0
"Furthermore, the high frequency of gastrointestinal side effects experienced by people with type 2 diabetes suggests that any future role of acarbose, even if subsequent studies confirm safety, will be limited.",0
"Evidence that treatment of gestational diabetes improves pregnancy outcomes\nThe strongest evidence that treatment of GDM is of benefit comes from the Australian Carbohydrate Intolerance Study (ACHOIS) in Pregnant Women.82In this randomized controlled trial, 1000 women fulfilling the 1985 WHO criteria for â€œgestational glucose intoleranceâ€ were recruited.",0
One other important finding of this study was that intensively treated women had better quality of life and lower rates of depression.,0
"Prior to ACHOIS, a large number of other studies had been performed to ascertain if treatment of GDM is of benefit.",0
"However, one large retrospective cohort study of 116,303 pregnancies, merits discussion.",0
"It therefore seems likely that the decreased mortality rate was at least in part a consequence of treatment of GDM, rather than only to other improvements in obstetric outcome.",0
Post-partum management of gestational diabetes\nThe medical management of gestational diabetes should not conclude with the delivery of the fetus.,0
